L-4906,Dippach
L-4654,Differdange
L-4656,Niederkorn
L-4657,Differdange
L-4658,Oberkorn
L-4660,Differdange
L-4661,Niederkorn
L-4662,Differdange
L-4663,Differdange
L-4664,Niederkorn
L-4665,Oberkorn
L-4666,Niederkorn
L-4667,Oberkorn
L-4668,Differdange
L-4669,Differdange
L-4670,Differdange
L-4671,Oberkorn
L-4672,Oberkorn
L-4676,Niederkorn
L-4677,Differdange
L-4678,Niederkorn
L-4679,Oberkorn
L-4680,Niederkorn
L-4681,Niederkorn
L-4682,Differdange
L-4683,Differdange
L-4683,Niederkorn
L-4684,Differdange
L-4685,Oberkorn
L-4686,Niederkorn
L-4687,Differdange
L-4687,Oberkorn
L-4688,Differdange
L-4689,Differdange
L-4690,Differdange
L-4691,Differdange
L-4692,Differdange
L-4693,Differdange
L-4696,Lasauvage
L-4697,Lasauvage
L-4698,Lasauvage
L-3401,Dudelange
L-3402,Dudelange
L-3403,Dudelange
L-3409,Dudelange
L-3410,Dudelange
L-3411,Dudelange
L-3412,Dudelange
L-3413,Dudelange
L-3414,Dudelange
L-3415,Dudelange
L-3416,Dudelange
L-3417,Dudelange
L-3418,Dudelange
L-3419,Dudelange
L-3420,Dudelange
L-3421,Dudelange
L-3422,Dudelange
L-3423,Dudelange
L-3424,Dudelange
L-3425,Dudelange
L-3426,Dudelange
L-3427,Dudelange
L-3428,Dudelange
L-3429,Dudelange
L-3430,Dudelange
L-3431,Dudelange
L-3432,Dudelange
L-3433,Dudelange
L-3434,Dudelange
L-3435,Dudelange
L-3436,Dudelange
L-3439,Dudelange
L-3440,Dudelange
L-3441,Dudelange
L-3442,Dudelange
L-3443,Dudelange
L-3444,Dudelange
L-3445,Dudelange
L-3446,Dudelange
L-3447,Dudelange
L-3448,Dudelange
L-3449,Dudelange
L-3450,Dudelange
L-3451,Dudelange
L-3452,Dudelange
L-3453,Dudelange
L-3454,Dudelange
L-3460,Dudelange
L-3461,Dudelange
L-3462,Dudelange
L-3463,Dudelange
L-3464,Dudelange
L-3465,Dudelange
L-3466,Dudelange
L-3467,Dudelange
L-3468,Dudelange
L-3469,Dudelange
L-3470,Dudelange
L-3471,Dudelange
L-3472,Dudelange
L-3473,Dudelange
L-3474,Dudelange
L-3475,Dudelange
L-3476,Dudelange
L-3480,Dudelange
L-3481,Dudelange
L-3482,Dudelange
L-3483,Dudelange
L-3484,Dudelange
L-3485,Dudelange
L-3486,Dudelange
L-3487,Dudelange
L-3488,Dudelange
L-3489,Dudelange
L-3490,Dudelange
L-3491,Dudelange
L-3492,Dudelange
L-3493,Dudelange
L-3501,Dudelange
L-3502,Dudelange
L-3503,Dudelange
L-3504,Dudelange
L-3505,Dudelange
L-3506,Dudelange
L-3507,Dudelange
L-3508,Dudelange
L-3509,Dudelange
L-3510,Dudelange
L-3511,Dudelange
L-3512,Dudelange
L-3513,Dudelange
L-3514,Dudelange
L-3515,Dudelange
L-3516,Dudelange
L-3517,Dudelange
L-3520,Dudelange
L-3521,Dudelange
L-3522,Dudelange
L-3523,Dudelange
L-3524,Dudelange
L-3525,Dudelange
L-3526,Dudelange
L-3529,Dudelange
L-3530,Dudelange
L-3531,Dudelange
L-3532,Dudelange
L-3539,Dudelange
L-3540,Dudelange
L-3541,Dudelange
L-3542,Dudelange
L-3543,Dudelange
L-3544,Dudelange
L-3545,Dudelange
L-3546,Dudelange
L-3547,Dudelange
L-3548,Dudelange
L-3549,Dudelange
L-3550,Dudelange
L-3551,Dudelange
L-3552,Dudelange
L-3553,Dudelange
L-3554,Dudelange
L-3555,Dudelange
L-3560,Dudelange
L-3561,Dudelange
L-3562,Dudelange
L-3563,Dudelange
L-3564,Dudelange
L-3565,Dudelange
L-3566,Dudelange
L-3567,Dudelange
L-3568,Dudelange
L-3569,Dudelange
L-3570,Dudelange
L-3571,Dudelange
L-3572,Dudelange
L-3573,Dudelange
L-3574,Dudelange
L-3575,Dudelange
L-3576,Dudelange
L-3582,Dudelange
L-3583,Dudelange
L-3584,Dudelange
L-3585,Dudelange
L-3588,Dudelange
L-3589,Dudelange
L-3590,Dudelange
L-3591,Dudelange
L-3592,Dudelange
L-3593,Dudelange
L-3594,Dudelange
L-3595,Dudelange
L-3596,Dudelange
L-3597,Dudelange
L-3598,Dudelange
L-4001,Esch-sur-Alzette
L-4002,Esch-sur-Alzette
L-4003,Esch-sur-Alzette
L-4004,Esch-sur-Alzette
L-4005,Esch-sur-Alzette
L-4006,Esch-sur-Alzette
L-4007,Esch-sur-Alzette
L-4008,Esch-sur-Alzette
L-4009,Esch-sur-Alzette
L-4010,Esch-sur-Alzette
L-4011,Esch-sur-Alzette
L-4012,Esch-sur-Alzette
L-4013,Esch-sur-Alzette
L-4014,Esch-sur-Alzette
L-4015,Esch-sur-Alzette
L-4016,Esch-sur-Alzette
L-4017,Esch-sur-Alzette
L-4018,Esch-sur-Alzette
L-4019,Esch-sur-Alzette
L-4020,Esch-sur-Alzette
L-4021,Esch-sur-Alzette
L-4022,Esch-sur-Alzette
L-4023,Esch-sur-Alzette
L-4024,Esch-sur-Alzette
L-4025,Esch-sur-Alzette
L-4026,Esch-sur-Alzette
L-4027,Esch-sur-Alzette
L-4028,Esch-sur-Alzette
L-4029,Esch-sur-Alzette
L-4030,Esch-sur-Alzette
L-4031,Esch-sur-Alzette
L-4032,Esch-sur-Alzette
L-4033,Esch-sur-Alzette
L-4034,Esch-sur-Alzette
L-4035,Esch-sur-Alzette
L-4036,Esch-sur-Alzette
L-4037,Esch-sur-Alzette
L-4038,Esch-sur-Alzette
L-4039,Esch-sur-Alzette
L-4040,Esch-sur-Alzette
L-4041,Esch-sur-Alzette
L-4042,Esch-sur-Alzette
L-4043,Esch-sur-Alzette
L-4044,Esch-sur-Alzette
L-4045,Esch-sur-Alzette
L-4046,Esch-sur-Alzette
L-4047,Esch-sur-Alzette
L-4048,Esch-sur-Alzette
L-4049,Esch-sur-Alzette
L-4050,Esch-sur-Alzette
L-4051,Esch-sur-Alzette
L-4052,Esch-sur-Alzette
L-4053,Esch-sur-Alzette
L-4054,Esch-sur-Alzette
L-4055,Esch-sur-Alzette
L-4057,Esch-sur-Alzette
L-4058,Esch-sur-Alzette
L-4059,Esch-sur-Alzette
L-4060,Esch-sur-Alzette
L-4061,Esch-sur-Alzette
L-4062,Esch-sur-Alzette
L-4063,Esch-sur-Alzette
L-4064,Esch-sur-Alzette
L-4065,Esch-sur-Alzette
L-4066,Esch-sur-Alzette
L-4067,Esch-sur-Alzette
L-4068,Esch-sur-Alzette
L-4069,Esch-sur-Alzette
L-4070,Esch-sur-Alzette
L-4071,Esch-sur-Alzette
L-4072,Esch-sur-Alzette
L-4073,Esch-sur-Alzette
L-4074,Esch-sur-Alzette
L-4080,Esch-sur-Alzette
L-4081,Esch-sur-Alzette
L-4082,Esch-sur-Alzette
L-4083,Esch-sur-Alzette
L-4084,Esch-sur-Alzette
L-4085,Esch-sur-Alzette
L-4086,Esch-sur-Alzette
L-4088,Esch-sur-Alzette
L-4100,Esch-sur-Alzette
L-4101,Esch-sur-Alzette
L-4102,Esch-sur-Alzette
L-4103,Esch-sur-Alzette
L-4105,Esch-sur-Alzette
L-4106,Esch-sur-Alzette
L-4107,Esch-sur-Alzette
L-4108,Esch-sur-Alzette
L-4109,Esch-sur-Alzette
L-4110,Esch-sur-Alzette
L-4111,Esch-sur-Alzette
L-4112,Esch-sur-Alzette
L-4113,Esch-sur-Alzette
L-4114,Esch-sur-Alzette
L-4115,Esch-sur-Alzette
L-4116,Esch-sur-Alzette
L-4118,Esch-sur-Alzette
L-4119,Esch-sur-Alzette
L-4120,Esch-sur-Alzette
L-4121,Esch-sur-Alzette
L-4122,Esch-sur-Alzette
L-4123,Esch-sur-Alzette
L-4125,Esch-sur-Alzette
L-4126,Esch-sur-Alzette
L-4130,Esch-sur-Alzette
L-4131,Esch-sur-Alzette
L-4132,Esch-sur-Alzette
L-4133,Esch-sur-Alzette
L-4134,Esch-sur-Alzette
L-4135,Esch-sur-Alzette
L-4136,Esch-sur-Alzette
L-4137,Esch-sur-Alzette
L-4138,Esch-sur-Alzette
L-4139,Esch-sur-Alzette
L-4140,Esch-sur-Alzette
L-4141,Esch-sur-Alzette
L-4142,Esch-sur-Alzette
L-4143,Esch-sur-Alzette
L-4149,Esch-sur-Alzette
L-4150,Esch-sur-Alzette
L-4151,Esch-sur-Alzette
L-4152,Esch-sur-Alzette
L-4153,Esch-sur-Alzette
L-4154,Esch-sur-Alzette
L-4155,Esch-sur-Alzette
L-4156,Esch-sur-Alzette
L-4164,Esch-sur-Alzette
L-4165,Esch-sur-Alzette
L-4166,Esch-sur-Alzette
L-4167,Esch-sur-Alzette
L-4168,Esch-sur-Alzette
L-4169,Esch-sur-Alzette
L-4170,Esch-sur-Alzette
L-4171,Esch-sur-Alzette
L-4172,Esch-sur-Alzette
L-4173,Esch-sur-Alzette
L-4174,Esch-sur-Alzette
L-4175,Esch-sur-Alzette
L-4176,Esch-sur-Alzette
L-4177,Esch-sur-Alzette
L-4178,Esch-sur-Alzette
L-4179,Esch-sur-Alzette
L-4180,Esch-sur-Alzette
L-4201,Esch-sur-Alzette
L-4202,Esch-sur-Alzette
L-4203,Esch-sur-Alzette
L-4204,Esch-sur-Alzette
L-4205,Esch-sur-Alzette
L-4206,Esch-sur-Alzette
L-4207,Esch-sur-Alzette
L-4208,Esch-sur-Alzette
L-4209,Esch-sur-Alzette
L-4210,Esch-sur-Alzette
L-4211,Esch-sur-Alzette
L-4213,Esch-sur-Alzette
L-4214,Esch-sur-Alzette
L-4216,Esch-sur-Alzette
L-4217,Esch-sur-Alzette
L-4220,Esch-sur-Alzette
L-4221,Esch-sur-Alzette
L-4222,Esch-sur-Alzette
L-4230,Esch-sur-Alzette
L-4231,Esch-sur-Alzette
L-4232,Esch-sur-Alzette
L-4233,Esch-sur-Alzette
L-4234,Esch-sur-Alzette
L-4235,Esch-sur-Alzette
L-4236,Esch-sur-Alzette
L-4237,Esch-sur-Alzette
L-4238,Esch-sur-Alzette
L-4239,Esch-sur-Alzette
L-4240,Esch-sur-Alzette
L-4241,Esch-sur-Alzette
L-4242,Esch-sur-Alzette
L-4243,Esch-sur-Alzette
L-4244,Esch-sur-Alzette
L-4245,Esch-sur-Alzette
L-4246,Esch-sur-Alzette
L-4247,Esch-sur-Alzette
L-4248,Esch-sur-Alzette
L-4249,Esch-sur-Alzette
L-4250,Esch-sur-Alzette
L-4251,Esch-sur-Alzette
L-4252,Esch-sur-Alzette
L-4253,Esch-sur-Alzette
L-4254,Esch-sur-Alzette
L-4255,Esch-sur-Alzette
L-4256,Esch-sur-Alzette
L-4260,Esch-sur-Alzette
L-4261,Esch-sur-Alzette
L-4262,Esch-sur-Alzette
L-4263,Esch-sur-Alzette
L-4264,Esch-sur-Alzette
L-4265,Esch-sur-Alzette
L-4266,Esch-sur-Alzette
L-4267,Esch-sur-Alzette
L-4268,Esch-sur-Alzette
L-4270,Esch-sur-Alzette
L-4271,Esch-sur-Alzette
L-4272,Esch-sur-Alzette
L-4275,Esch-sur-Alzette
L-4276,Esch-sur-Alzette
L-4277,Esch-sur-Alzette
L-4278,Esch-sur-Alzette
L-4279,Esch-sur-Alzette
L-4280,Esch-sur-Alzette
L-4281,Esch-sur-Alzette
L-4282,Esch-sur-Alzette
L-4283,Esch-sur-Alzette
L-4289,Esch-sur-Alzette
L-4301,Esch-sur-Alzette
L-4302,Esch-sur-Alzette
L-4303,Esch-sur-Alzette
L-4304,Esch-sur-Alzette
L-4305,Esch-sur-Alzette
L-4306,Esch-sur-Alzette
L-4307,Esch-sur-Alzette
L-4308,Esch-sur-Alzette
L-4309,Esch-sur-Alzette
L-4310,Esch-sur-Alzette
L-4314,Esch-sur-Alzette
L-4315,Esch-sur-Alzette
L-4316,Esch-sur-Alzette
L-4317,Esch-sur-Alzette
L-4318,Esch-sur-Alzette
L-4319,Esch-sur-Alzette
L-4320,Esch-sur-Alzette
L-4321,Esch-sur-Alzette
L-4322,Esch-sur-Alzette
L-4323,Esch-sur-Alzette
L-4324,Esch-sur-Alzette
L-4325,Esch-sur-Alzette
L-4326,Esch-sur-Alzette
L-4327,Esch-sur-Alzette
L-4328,Esch-sur-Alzette
L-4330,Esch-sur-Alzette
L-4331,Esch-sur-Alzette
L-4332,Esch-sur-Alzette
L-4333,Esch-sur-Alzette
L-4334,Esch-sur-Alzette
L-4335,Esch-sur-Alzette
L-4336,Esch-sur-Alzette
L-4337,Esch-sur-Alzette
L-4340,Esch-sur-Alzette
L-4341,Esch-sur-Alzette
L-4342,Esch-sur-Alzette
L-4343,Esch-sur-Alzette
L-4344,Esch-sur-Alzette
L-4345,Esch-sur-Alzette
L-4346,Esch-sur-Alzette
L-4347,Esch-sur-Alzette
L-4348,Esch-sur-Alzette
L-4349,Esch-sur-Alzette
L-4350,Esch-sur-Alzette
L-4351,Esch-sur-Alzette
L-4352,Esch-sur-Alzette
L-4353,Esch-sur-Alzette
L-4354,Esch-sur-Alzette
L-4355,Esch-sur-Alzette
L-4359,Esch-sur-Alzette
L-4360,Esch-sur-Alzette
L-4361,Esch-sur-Alzette
L-4362,Esch-sur-Alzette
L-4363,Esch-sur-Alzette
L-4364,Esch-sur-Alzette
L-4365,Esch-sur-Alzette
L-4366,Esch-sur-Alzette
L-4369,Esch-sur-Alzette
L-4370,Esch-sur-Alzette
L-4374,Esch-sur-Alzette
L-3333,Hellange
L-3334,Hellange
L-3335,Hellange
L-3336,Hellange
L-3337,Hellange
L-5701,Aspelt
L-5710,Aspelt
L-5711,Aspelt
L-5712,Aspelt
L-5713,Aspelt
L-5714,Aspelt
L-5716,Aspelt
L-5717,Aspelt
L-5718,Aspelt
L-5719,Aspelt
L-5720,Aspelt
L-5721,Aspelt
L-5722,Aspelt
L-5723,Aspelt
L-5730,Aspelt
L-5750,Frisange
L-5751,Frisange
L-5752,Frisange
L-5753,Frisange
L-5754,Frisange
L-5755,Frisange
L-5756,Frisange
L-3601,Kayl
L-3611,Kayl
L-3612,Kayl
L-3613,Kayl
L-3614,Kayl
L-3615,Kayl
L-3616,Kayl
L-3617,Kayl
L-3620,Kayl
L-3621,Kayl
L-3622,Kayl
L-3630,Kayl
L-3631,Kayl
L-3635,Kayl
L-3636,Kayl
L-3637,Kayl
L-3638,Kayl
L-3640,Kayl
L-3641,Kayl
L-3642,Kayl
L-3643,Kayl
L-3644,Kayl
L-3650,Kayl
L-3651,Kayl
L-3652,Kayl
L-3653,Kayl
L-3654,Kayl
L-3655,Kayl
L-3656,Kayl
L-3657,Kayl
L-3658,Kayl
L-3660,Kayl
L-3670,Kayl
L-3671,Kayl
L-3672,Kayl
L-3673,Kayl
L-3674,Kayl
L-3675,Kayl
L-3676,Kayl
L-3677,Kayl
L-3678,Kayl
L-3679,Kayl
L-3680,Kayl
L-3681,Kayl
L-3682,Kayl
L-3761,Tétange
L-3762,Tétange
L-3763,Tétange
L-3764,Tétange
L-3765,Tétange
L-3766,Tétange
L-3767,Tétange
L-3768,Tétange
L-3770,Tétange
L-3771,Tétange
L-3772,Tétange
L-3773,Tétange
L-3774,Tétange
L-3775,Tétange
L-3776,Tétange
L-3780,Tétange
L-3781,Kayl
L-3781,Tétange
L-3782,Tétange
L-3784,Tétange
L-3786,Tétange
L-3787,Tétange
L-3788,Tétange
L-3789,Tétange
L-3790,Tétange
L-3345,Leudelange
L-3346,Leudelange
L-3347,Leudelange
L-3348,Leudelange
L-3349,Leudelange
L-3350,Leudelange
L-3351,Leudelange
L-3352,Leudelange
L-3353,Leudelange
L-3354,Leudelange
L-3355,Leudelange
L-3356,Leudelange
L-3357,Leudelange
L-3358,Leudelange
L-3359,Leudelange
L-3360,Leudelange
L-3361,Leudelange
L-3362,Leudelange
L-3363,Leudelange
L-3364,Leudelange
L-3365,Leudelange
L-3366,Leudelange
L-3367,Leudelange
L-3368,Leudelange
L-3369,Leudelange
L-3370,Leudelange
L-3371,Leudelange
L-3372,Leudelange
L-3373,Leudelange
L-3374,Leudelange
L-3375,Leudelange
L-3376,Leudelange
L-3377,Leudelange
L-3313,Bergem
L-3314,Bergem
L-3315,Bergem
L-3316,Bergem
L-3317,Bergem
L-3318,Bergem
L-3895,Foetz
L-3896,Foetz
L-3897,Foetz
L-3898,Foetz
L-3899,Foetz
L-3901,Mondercange
L-3909,Mondercange
L-3910,Mondercange
L-3911,Mondercange
L-3912,Mondercange
L-3913,Mondercange
L-3914,Mondercange
L-3915,Mondercange
L-3916,Mondercange
L-3917,Mondercange
L-3918,Mondercange
L-3919,Mondercange
L-3920,Mondercange
L-3921,Mondercange
L-3922,Mondercange
L-3923,Mondercange
L-3924,Mondercange
L-3925,Mondercange
L-3926,Mondercange
L-3927,Mondercange
L-3928,Mondercange
L-3929,Mondercange
L-3930,Mondercange
L-3931,Mondercange
L-3932,Mondercange
L-3933,Mondercange
L-3934,Mondercange
L-3935,Mondercange
L-3936,Mondercange
L-3937,Mondercange
L-3938,Mondercange
L-3939,Mondercange
L-3940,Mondercange
L-3941,Mondercange
L-3943,Mondercange
L-3944,Mondercange
L-3945,Mondercange
L-4390,Pontpierre
L-4391,Pontpierre
L-4392,Pontpierre
L-4393,Pontpierre
L-4394,Pontpierre
L-4395,Pontpierre
L-4396,Pontpierre
L-4397,Pontpierre
L-4398,Pontpierre
L-4702,Pétange
L-4706,Lamadelaine
L-4707,Pétange
L-4708,Pétange
L-4709,Pétange
L-4710,Pétange
L-4711,Pétange
L-4712,Pétange
L-4713,Pétange
L-4714,Pétange
L-4715,Pétange
L-4716,Pétange
L-4717,Pétange
L-4718,Pétange
L-4719,Pétange
L-4720,Pétange
L-4721,Pétange
L-4722,Pétange
L-4730,Pétange
L-4731,Pétange
L-4732,Pétange
L-4733,Pétange
L-4734,Pétange
L-4735,Pétange
L-4736,Pétange
L-4737,Pétange
L-4738,Pétange
L-4739,Pétange
L-4740,Pétange
L-4741,Pétange
L-4742,Pétange
L-4743,Pétange
L-4744,Lamadelaine
L-4744,Pétange
L-4745,Pétange
L-4750,Pétange
L-4751,Pétange
L-4752,Pétange
L-4753,Pétange
L-4754,Pétange
L-4755,Pétange
L-4756,Pétange
L-4757,Pétange
L-4758,Pétange
L-4759,Pétange
L-4760,Pétange
L-4761,Pétange
L-4762,Pétange
L-4763,Pétange
L-4770,Pétange
L-4771,Pétange
L-4772,Pétange
L-4773,Pétange
L-4774,Pétange
L-4775,Pétange
L-4776,Pétange
L-4777,Pétange
L-4778,Pétange
L-4779,Pétange
L-4780,Pétange
L-4781,Pétange
L-4782,Pétange
L-4783,Pétange
L-4784,Pétange
L-4785,Pétange
L-4786,Pétange
L-4801,Rodange
L-4802,Lamadelaine
L-4804,Rodange
L-4805,Rodange
L-4806,Rodange
L-4807,Rodange
L-4808,Rodange
L-4809,Rodange
L-4810,Rodange
L-4811,Rodange
L-4812,Rodange
L-4813,Rodange
L-4814,Rodange
L-4815,Rodange
L-4818,Rodange
L-4819,Rodange
L-4820,Rodange
L-4822,Rodange
L-4823,Rodange
L-4824,Rodange
L-4825,Rodange
L-4826,Rodange
L-4829,Rodange
L-4830,Rodange
L-4831,Rodange
L-4832,Rodange
L-4833,Rodange
L-4834,Rodange
L-4837,Rodange
L-4838,Rodange
L-4839,Rodange
L-4840,Rodange
L-4842,Rodange
L-4843,Rodange
L-4844,Rodange
L-4845,Rodange
L-4846,Rodange
L-4847,Rodange
L-4848,Rodange
L-4849,Rodange
L-4850,Rodange
L-4853,Rodange
L-4870,Lamadelaine
L-4871,Lamadelaine
L-4872,Lamadelaine
L-4873,Lamadelaine
L-4874,Lamadelaine
L-4875,Lamadelaine
L-4876,Lamadelaine
L-4877,Lamadelaine
L-4878,Lamadelaine
L-4879,Lamadelaine
L-4880,Lamadelaine
L-4881,Lamadelaine
L-4882,Lamadelaine
L-4883,Lamadelaine
L-4884,Lamadelaine
L-4885,Lamadelaine
L-4886,Lamadelaine
L-4887,Lamadelaine
L-4888,Lamadelaine
L-4889,Lamadelaine
L-4890,Lamadelaine
L-4891,Lamadelaine
L-4892,Lamadelaine
L-4893,Lamadelaine
L-4894,Lamadelaine
L-4895,Lamadelaine
L-4908,Pétange
L-3392,Roedgen
L-3393,Roedgen
L-3960,Ehlange
L-3961,Ehlange
L-3980,Wickrange
L-3985,Pissange
L-4499,Limpach
L-4980,Reckange-sur-Mess
L-4981,Reckange-sur-Mess
L-4982,Reckange-sur-Mess
L-1896,Kockelscheuer
L-1897,Kockelscheuer
L-1898,Kockelscheuer
L-1899,Kockelscheuer
L-3320,Berchem
L-3320,Bivange
L-3321,Berchem
L-3322,Bivange
L-3323,Bivange
L-3324,Bivange
L-3325,Berchem
L-3326,Crauthem
L-3327,Crauthem
L-3328,Crauthem
L-3329,Crauthem
L-3330,Crauthem
L-3378,Livange
L-3381,Livange
L-3389,Peppange
L-3390,Peppange
L-3391,Peppange
L-3394,Roeser
L-3395,Roeser
L-3396,Roeser
L-3397,Roeser
L-3398,Roeser
L-3701,Rumelange
L-3710,Rumelange
L-3711,Rumelange
L-3712,Rumelange
L-3713,Rumelange
L-3714,Rumelange
L-3715,Rumelange
L-3716,Rumelange
L-3717,Rumelange
L-3718,Rumelange
L-3719,Rumelange
L-3720,Rumelange
L-3721,Rumelange
L-3722,Rumelange
L-3723,Rumelange
L-3724,Rumelange
L-3725,Rumelange
L-3726,Rumelange
L-3727,Rumelange
L-3728,Rumelange
L-3729,Rumelange
L-3730,Rumelange
L-3731,Rumelange
L-3733,Rumelange
L-3734,Rumelange
L-3735,Rumelange
L-3736,Rumelange
L-3737,Rumelange
L-3738,Rumelange
L-3739,Rumelange
L-3740,Rumelange
L-3741,Rumelange
L-3742,Rumelange
L-3743,Rumelange
L-3744,Rumelange
L-3750,Rumelange
L-3751,Rumelange
L-3752,Rumelange
L-3753,Rumelange
L-3754,Rumelange
L-3755,Rumelange
L-4367,Belvaux
L-4368,Belvaux
L-4370,Belvaux
L-4371,Belvaux
L-4372,Belvaux
L-4373,Belvaux
L-4380,Ehlerange
L-4381,Ehlerange
L-4382,Ehlerange
L-4383,Ehlerange
L-4384,Ehlerange
L-4385,Ehlerange
L-4401,Belvaux
L-4402,Belvaux
L-4405,Soleuvre
L-4406,Belvaux
L-4407,Belvaux
L-4408,Belvaux
L-4409,Belvaux
L-4410,Soleuvre
L-4411,Soleuvre
L-4412,Belvaux
L-4413,Soleuvre
L-4414,Soleuvre
L-4415,Soleuvre
L-4416,Belvaux
L-4417,Soleuvre
L-4418,Soleuvre
L-4419,Belvaux
L-4420,Soleuvre
L-4421,Soleuvre
L-4422,Belvaux
L-4423,Soleuvre
L-4424,Belvaux
L-4425,Belvaux
L-4426,Belvaux
L-4427,Belvaux
L-4428,Belvaux
L-4429,Belvaux
L-4430,Belvaux
L-4431,Belvaux
L-4432,Soleuvre
L-4433,Soleuvre
L-4434,Soleuvre
L-4435,Soleuvre
L-4436,Belvaux
L-4437,Soleuvre
L-4438,Soleuvre
L-4439,Soleuvre
L-4440,Soleuvre
L-4441,Soleuvre
L-4442,Soleuvre
L-4443,Belvaux
L-4444,Belvaux
L-4445,Belvaux
L-4446,Belvaux
L-4447,Soleuvre
L-4448,Soleuvre
L-4449,Soleuvre
L-4450,Belvaux
L-4451,Belvaux
L-4452,Belvaux
L-4453,Belvaux
L-4454,Belvaux
L-4459,Soleuvre
L-4460,Soleuvre
L-4460,Belvaux
L-4461,Belvaux
L-4462,Belvaux
L-4463,Soleuvre
L-4464,Soleuvre
L-4465,Soleuvre
L-4466,Soleuvre
L-4467,Soleuvre
L-4468,Belvaux
L-4469,Soleuvre
L-4470,Soleuvre
L-4471,Belvaux
L-4472,Belvaux
L-4473,Belvaux
L-4474,Belvaux
L-4475,Soleuvre
L-4475,Belvaux
L-4476,Belvaux
L-4477,Belvaux
L-4478,Belvaux
L-4479,Soleuvre
L-4480,Soleuvre
L-4480,Belvaux
L-4481,Belvaux
L-4482,Soleuvre
L-4482,Belvaux
L-4483,Soleuvre
L-4484,Soleuvre
L-4485,Soleuvre
L-4486,Soleuvre
L-4487,Belvaux
L-4488,Belvaux
L-4489,Belvaux
L-4490,Belvaux
L-4491,Belvaux
L-4492,Soleuvre
L-4493,Soleuvre
L-4494,Soleuvre
L-4498,Sanem
L-4521,Soleuvre
L-4984,Sanem
L-4985,Sanem
L-4986,Sanem
L-4987,Sanem
L-4988,Sanem
L-4989,Sanem
L-4990,Sanem
L-4991,Sanem
L-4992,Sanem
L-4993,Sanem
L-3801,Schifflange
L-3810,Schifflange
L-3811,Schifflange
L-3812,Schifflange
L-3813,Schifflange
L-3814,Schifflange
L-3815,Schifflange
L-3816,Schifflange
L-3817,Schifflange
L-3818,Schifflange
L-3819,Schifflange
L-3820,Schifflange
L-3821,Schifflange
L-3822,Schifflange
L-3823,Schifflange
L-3824,Schifflange
L-3825,Schifflange
L-3826,Schifflange
L-3830,Schifflange
L-3831,Schifflange
L-3832,Schifflange
L-3833,Schifflange
L-3834,Schifflange
L-3835,Schifflange
L-3836,Schifflange
L-3837,Schifflange
L-3838,Schifflange
L-3839,Schifflange
L-3840,Schifflange
L-3841,Schifflange
L-3842,Schifflange
L-3843,Schifflange
L-3844,Schifflange
L-3850,Schifflange
L-3851,Schifflange
L-3852,Schifflange
L-3853,Schifflange
L-3854,Schifflange
L-3855,Schifflange
L-3856,Schifflange
L-3857,Schifflange
L-3858,Schifflange
L-3859,Schifflange
L-3860,Schifflange
L-3861,Schifflange
L-3862,Schifflange
L-3863,Schifflange
L-3864,Schifflange
L-3870,Schifflange
L-3871,Schifflange
L-3872,Schifflange
L-3873,Schifflange
L-3874,Schifflange
L-3875,Schifflange
L-3876,Schifflange
L-3877,Schifflange
L-3878,Schifflange
L-3879,Schifflange
L-3880,Schifflange
L-3881,Schifflange
L-3882,Schifflange
L-3883,Schifflange
L-3884,Schifflange
L-4149,Schifflange
L-6815,Betzdorf
L-6832,Betzdorf
L-6901,Roodt-sur-Syre
L-6910,Roodt-sur-Syre
L-6911,Roodt-sur-Syre
L-6912,Roodt-sur-Syre
L-6913,Roodt-sur-Syre
L-6914,Roodt-sur-Syre
L-6915,Roodt-sur-Syre
L-6916,Roodt-sur-Syre
L-6917,Roodt-sur-Syre
L-6918,Mensdorf
L-6919,Roodt-sur-Syre
L-6921,Roodt-sur-Syre
L-6922,Berg
L-6923,Berg
L-6930,Mensdorf
